"EID","label","type","X","Y","status"
399,"Alastair IR 81","Indian Reserve",-129.166667,54.1,"ADOPTED"
400,"Alastair IR 82","Indian Reserve",-129.183333,54.066667,"ADOPTED"
401,"Alastair Lake","Lake",-129.183333,54.1,"ADOPTED"
402,"Alastair Peak","Peak",-129.25,54.083333,"ADOPTED"
403,"Alastair Point","Point",-126.916667,53.383333,"ADOPTED"
404,"Alava Lake","Lake",-126.5,49.9,"ADOPTED"
405,"Mount Alava","Mount",-126.494444,49.890278,"ADOPTED"
406,"Albacore Peak","Peak",-123.783333,50.616667,"ADOPTED"
407,"Albany Creek","Creek",-129.9,55.983333,"ADOPTED"
408,"Albas","Locality",-119.016667,51.2,"ADOPTED"
409,"Mount Albemarle","Mount",-126.466667,49.583333,"ADOPTED"
410,"Mount Albermarle","Mount",-126.466667,49.583333,"RESCINDED"
411,"Alberni","Community",-124.8,49.25,"ADOPTED"
412,"Alberni IR 2","Indian Reserve",-124.816667,49.216667,"ADOPTED"
413,"Alberni Inlet","Inlet",-124.816667,49.083333,"ADOPTED"
414,"Alberni Land District","Land District",-124.75,49.258333,"ADOPTED"
415,"Port Alberni","Port",-124.825,49.233333,"REINSTATED"
416,"Regional District of Alberni-Clayoquot","Regional District",-125.333333,49.25,"ADOPTED"
417,"Albert Canyon","Railway Point",-117.875,51.131944,"ADOPTED"
418,"Albert Canyon","Canyon",-117.833333,51.15,"ADOPTED"
419,"Albert Canyon","Locality",-117.85,51.133333,"RESCINDED"
420,"Albert Canyon Hot Spring","Hotspring / Hot Spring",-117.85,51.116667,"ADOPTED"
421,"Albert Creek","Creek",-117.866667,51.133333,"ADOPTED"
422,"Albert Creek","Creek",-125.35,55.333333,"ADOPTED"
423,"Mount Albert Dease","Mount",-127.594444,57.741667,"ADOPTED"
424,"Mount Albert Edward","Mount",-125.433333,49.683333,"ADOPTED"
425,"Albert Flat IR 5","Indian Reserve",-121.416667,49.516667,"ADOPTED"
426,"Albert Glacier","Glacier",-117.841667,51.041667,"ADOPTED"
427,"Albert Head","Head",-123.483333,48.383333,"ADOPTED"
428,"Albert Head","Community",-123.5,48.383333,"ADOPTED"
429,"Albert Head Lagoon","Lagoon",-123.483333,48.4,"ADOPTED"
430,"Albert Icefield","Icefield",-117.75,51.025,"ADOPTED"
431,"Albert Islet","Islet",-127.931944,52.301389,"ADOPTED"
432,"Albert Lake","Lake",-125.366667,55.383333,"ADOPTED"
433,"Albert Peak","Peak",-117.866667,51.033333,"ADOPTED"
434,"Albert Point","Point",-117.916667,50.583333,"ADOPTED"
435,"Albert River","River",-115.566667,50.533333,"ADOPTED"
436,"Mount Albert","Mount",-123.866667,50.233333,"ADOPTED"
437,"Alberta","Railway Point",-123.016667,49.2,"RESCINDED"
438,"Alberta Bay","Bay",-123.233333,49.466667,"ADOPTED"
439,"Alberta Creek","Creek",-123.233333,49.466667,"ADOPTED"
440,"Alberta Lake","Lake",-121.633333,51.35,"ADOPTED"
441,"Alberta Plateau","Plateau",-122,58,"RESCINDED"
442,"Alberts Creek","Creek",-118.85,50.3,"ADOPTED"
443,"Alberts Hump","Mountain",-127.416667,57.483333,"ADOPTED"
444,"Alberts Hump Creek","Creek",-127.443056,57.444444,"ADOPTED"
445,"Albino Dome","Dome",-123.966667,50.566667,"ADOPTED"
446,"Albino Glacier","Glacier",-123.948333,50.56,"ADOPTED"
447,"Albion","Community",-122.55,49.183333,"ADOPTED"
448,"Albion Island","Island",-123.183333,49.116667,"ADOPTED"
449,"Albion Point","Point",-124.395833,49.766667,"RESCINDED"
450,"Albrecht Creek","Creek",-121.783333,53.133333,"ADOPTED"
451,"Albreda","Locality",-119.1625,52.6375,"ADOPTED"
452,"Albreda Lake","Lake",-119.15,52.633333,"ADOPTED"
453,"Albreda River","River",-119.133333,52.483333,"ADOPTED"
454,"Mount Albreda","Mount",-119,52.5,"ADOPTED"
455,"Albright Creek","Creek",-120.016667,55.5,"ADOPTED"
456,"Albright Ridge","Ridge",-121.366667,54.833333,"ADOPTED"
457,"Alcala Point","Point",-123.583333,49,"ADOPTED"
458,"Alcantara Creek","Creek",-115.566667,50.733333,"ADOPTED"
459,"Mount Alcantara","Mount",-115.6,50.8,"ADOPTED"
460,"Alces Creek","Creek",-121.866667,53.183333,"ADOPTED"
461,"Alces Lake","Lake",-115.533333,50.116667,"RESCINDED"
462,"Alces River","River",-120.05,56.133333,"ADOPTED"
463,"Alcock Lake","Lake",-120.216667,55.616667,"ADOPTED"
464,"Mount Alcock","Mount",-125.4,57.65,"ADOPTED"
465,"Alcove Glacier","Glacier",-134.133333,59.35,"ADOPTED"
466,"Alder Brook","Brook",-122.9125,50.838333,"ADOPTED"
467,"Alder Cove","Cove",-123.366667,49.333333,"ADOPTED"
468,"Alder Creek","Creek",-118.1,49.016667,"ADOPTED"
469,"Alder Creek","Creek",-129,55.033333,"ADOPTED"
470,"Alder Creek","Creek",-122.458333,53.188056,"ADOPTED"
471,"Alder Creek","Creek",-129.416667,54.233333,"ADOPTED"
472,"Alder Creek","Creek",-128.8,53.666667,"RESCINDED"
473,"Alder Creek","Creek",-117.483333,51.483333,"ADOPTED"
474,"Alder Creek","Creek",-121.691667,56.197222,"ADOPTED"
475,"Alder Creek","Landing",-122.9,49.35,"ADOPTED"
476,"Alder Creek IR 70","Indian Reserve",-129.416667,54.233333,"ADOPTED"
477,"Alder Island","Island",-123.366667,54.75,"ADOPTED"
478,"Alder Island","Island",-131.316667,52.45,"ADOPTED"
479,"Alder Island","Island",-126.6,50.6,"ADOPTED"
480,"Alder Lake","Lake",-123.1,54.383333,"ADOPTED"
481,"Alder Marsh","Marsh",-122.413889,53.181944,"ADOPTED"
482,"Alder Peak","Peak",-129.202778,55.019444,"ADOPTED"
483,"Alder Point","Point",-126.866667,50.866667,"ADOPTED"
484,"Aldergrove","Community",-122.466667,49.05,"ADOPTED"
485,"Canadian Forces Station Aldergrove","Canadian Forces Station",-122.483333,49.083333,"ADOPTED"
486,"Aldermen Lakes","Lakes",-125.283333,49.666667,"ADOPTED"
487,"Alderson Creek","Creek",-119.15,50.466667,"ADOPTED"
488,"Aldertree Creek","Creek",-115.3,49.816667,"ADOPTED"
489,"Aldrich Lake","Lake",-127.366667,54.75,"ADOPTED"
490,"Aldrich Point","Point",-128.616667,52.333333,"ADOPTED"
491,"Aldridge","Former Railway Point",-115.85,49.266667,"RESCINDED"
492,"Aldridge Creek","Creek",-114.916667,50.333333,"ADOPTED"
493,"Aldridge Point","Point",-123.258333,48.7675,"ADOPTED"
494,"Mount Aldridge","Mount",-117.166667,50.6,"ADOPTED"
495,"Aldworth Creek","Creek",-126.433333,50.316667,"ADOPTED"
496,"Alec Chief Creek","Creek",-129.866667,59.791667,"ADOPTED"
497,"Alec Chief Lake","Lake",-129.783333,59.783333,"ADOPTED"
498,"Alec Islet","Islet",-128.383333,52.35,"ADOPTED"
499,"Alec Lake","Lake",-123.233333,49.7,"ADOPTED"
500,"Mount Alec","Mount",-128.483333,56.95,"ADOPTED"
501,"Mount Alecto","Mount",-123.783333,50.8,"ADOPTED"
502,"Aleece Lake","Lake",-121.633333,50.766667,"ADOPTED"
503,"Alert Bay","Bay",-126.933333,50.583333,"ADOPTED"
504,"Alert Bay","Village",-126.916667,50.583333,"ADOPTED"
505,"Alert Bay IR 1","Indian Reserve",-126.933333,50.583333,"ADOPTED"
506,"Alert Bay IR 1A","Indian Reserve",-126.95,50.583333,"ADOPTED"
507,"Alert Island","Island",-128.116667,52.116667,"ADOPTED"
508,"Alert Point","Point",-127.45,50,"ADOPTED"
509,"Alert Rock","Rock",-126.95,50.583333,"ADOPTED"
510,"Alert Rock","Rock",-132.966667,54.183333,"ADOPTED"
511,"Alex Allan Creek","Creek",-121.516667,53.15,"ADOPTED"
512,"Alex Creek","Creek",-119.883333,51.133333,"ADOPTED"
513,"Alex Graham Lake","Lake",-123.083333,52.2,"ADOPTED"
514,"Mount Alex Graham","Mount",-122.95,52.083333,"ADOPTED"
515,"Alex Lake","Lake",-119.216667,50.1,"ADOPTED"
516,"Alex Lake","Lake",-122.666667,51.616667,"ADOPTED"
517,"Alex Mountain","Mountain",-131.166667,56.483333,"RESCINDED"
518,"Alex Rock","Rock",-127.533333,50.883333,"ADOPTED"
519,"Mount Alex","Mount",-122.65,51.583333,"ADOPTED"
520,"Mount Alex","Mount",-131.166667,56.483333,"ADOPTED"
521,"Alexallan Creek","Creek",-121.516667,53.15,"RESCINDED"
522,"Alexander","Former Cannery",-129.933333,54.166667,"RESCINDED"
523,"Alexander Creek","Creek",-121.383333,49.366667,"ADOPTED"
524,"Alexander Creek","Creek",-114.783333,49.666667,"ADOPTED"
525,"Alexander Creek","Creek",-121.783333,56.516667,"ADOPTED"
526,"Alexander Falls","Falls",-123.133333,50.133333,"ADOPTED"
527,"Alexander Glacier","Glacier",-130.818333,57.106667,"ADOPTED"
528,"Alexander Inlet","Inlet",-128.616667,52.633333,"ADOPTED"
529,"Alexander Islands","Islands",-129.3,52.95,"ADOPTED"
530,"Alexander Lake","Lake",-120.5,50.983333,"ADOPTED"
531,"Alexander Point","Point",-124.233333,49.733333,"ADOPTED"
532,"Alexander Rock","Rock",-126.683333,50.566667,"ADOPTED"
533,"Alexander Shoal","Shoal",-130.133333,53.55,"ADOPTED"
534,"Mount Alexander","Mount",-123.966667,50.283333,"ADOPTED"
535,"Mount Alexander","Mount",-124.876389,55.129167,"ADOPTED"
536,"Port Alexander","Inlet",-127.666667,50.85,"ADOPTED"
537,"Alexandra","Former Cannery",-129.933333,54.166667,"RESCINDED"
538,"Alexandra Bank","Bank",-130.516667,54.233333,"ADOPTED"
539,"Alexandra Bridge","Bridge",-121.416667,49.7,"ADOPTED"
540,"Alexandra Bridge Park","Provincial Park",-121.4,49.7,"ADOPTED"
541,"Alexandra Island","Island",-123.383333,49.466667,"ADOPTED"
542,"Alexandra Narrows","Narrows",-132.566667,54.05,"ADOPTED"
543,"Alexandra Passage","Passage",-127.816667,51.25,"ADOPTED"
544,"Alexandra Peak","Peak",-125.483333,49.733333,"ADOPTED"
545,"Alexandra Tunnel","Tunnel",-121.433333,49.733333,"ADOPTED"
546,"Mount Alexandra","Mount",-117.197222,51.980556,"ADOPTED"
547,"Alexandria","Former Railway Point",-123.133333,49.177778,"RECORDED"
548,"Alexandria","Community",-122.45,52.633333,"ADOPTED"
549,"Alexandria IR 1","Indian Reserve",-122.466667,52.55,"ADOPTED"
550,"Alexandria IR 10","Indian Reserve",-122.6,52.666667,"ADOPTED"
551,"Alexandria IR 11","Indian Reserve",-122.616667,52.633333,"ADOPTED"
552,"Alexandria IR 12","Indian Reserve",-122.316667,52.516667,"ADOPTED"
553,"Alexandria IR 3","Indian Reserve",-122.5,52.583333,"ADOPTED"
554,"Alexandria IR 3A","Indian Reserve",-122.5,52.566667,"ADOPTED"
555,"Alexandria Peak","Peak",-125.366667,58.45,"ADOPTED"
556,"Alexis Creek","Creek",-123.3,52.083333,"ADOPTED"
557,"Alexis Creek","Community",-123.283333,52.083333,"ADOPTED"
558,"Alexis Creek IR 12","Indian Reserve",-124.233333,52.233333,"ADOPTED"
559,"Alexis Creek IR 13","Indian Reserve",-124.283333,52.216667,"ADOPTED"
560,"Alexis Creek IR 14","Indian Reserve",-124.3,52.2,"ADOPTED"
561,"Alexis Creek IR 15","Indian Reserve",-124.316667,52.2,"ADOPTED"
562,"Alexis Creek IR 16","Indian Reserve",-124.316667,52.183333,"ADOPTED"
563,"Alexis Creek IR 17","Indian Reserve",-124.366667,52.2,"ADOPTED"
564,"Alexis Creek IR 18","Indian Reserve",-124.366667,52.216667,"ADOPTED"
565,"Alexis Creek IR 20","Indian Reserve",-124.25,52.316667,"ADOPTED"
566,"Alexis Creek IR 21","Indian Reserve",-124.283333,52.3,"ADOPTED"
567,"Alexis Creek IR 22","Indian Reserve",-124.316667,52.316667,"ADOPTED"
568,"Alexis Creek IR 23","Indian Reserve",-124.333333,52.3,"ADOPTED"
569,"Alexis Creek IR 24","Indian Reserve",-124.35,52.3,"ADOPTED"
570,"Alexis Creek IR 25","Indian Reserve",-124.383333,52.3,"ADOPTED"
571,"Alexis Creek IR 26","Indian Reserve",-124.433333,52.3,"ADOPTED"
572,"Alexis Creek IR 27","Indian Reserve",-124.416667,52.316667,"ADOPTED"
573,"Alexis Creek IR 28","Indian Reserve",-124.366667,52.366667,"ADOPTED"
574,"Alexis Creek IR 29","Indian Reserve",-124.395833,52.370833,"ADOPTED"
575,"Alexis Creek IR 30","Indian Reserve",-124.416667,52.383333,"ADOPTED"
576,"Alexis Creek IR 31","Indian Reserve",-124.4,52.416667,"ADOPTED"
577,"Alexis Creek IR 32","Indian Reserve",-124.433333,52.45,"ADOPTED"
578,"Alexis Creek IR 33","Indian Reserve",-124.466667,52.45,"ADOPTED"
579,"Alexis Creek IR 34","Indian Reserve",-124.283333,52.483333,"ADOPTED"
580,"Alexis Creek IR 35","Indian Reserve",-124.233333,52.433333,"ADOPTED"
581,"Alexis Creek IR 6","Indian Reserve",-124.083333,52.35,"ADOPTED"
582,"Alexis IR 9","Indian Reserve",-119.9,49.216667,"ADOPTED"
583,"Alexis Lake","Lake",-123.533333,52.266667,"ADOPTED"
584,"Alexis Peak","Peak",-122.033333,55.05,"ADOPTED"
585,"Alexis Rapids","Rapids",-123.3,52.083333,"ADOPTED"
586,"Alexis Thomas IR 1A","Indian Reserve",-125.25,53.733333,"ADOPTED"
587,"Mount Alexis","Mount",-123.683333,52.316667,"ADOPTED"
588,"Aley Creek","Creek",-123.933333,56.466667,"ADOPTED"
589,"Aleza Lake","Community",-122.033333,54.116667,"ADOPTED"
590,"Aleza Lake","Lake",-122.05,54.1125,"ADOPTED"
591,"Alf Creek","Creek",-124.95,54.066667,"ADOPTED"
592,"Alf Creek","Creek",-122.05,49.35,"ADOPTED"
593,"Alf Lake","Lake",-124.916667,54.083333,"ADOPTED"
594,"Alford Creek","Creek",-122.9,54.266667,"ADOPTED"
595,"Alford Lake","Lake",-122.808333,54.318056,"ADOPTED"
596,"Alford Point","Point",-131.866667,52.85,"ADOPTED"
597,"Alford Reefs","Reefs",-130.5,54.3,"ADOPTED"
598,"Alford Rock","Rock",-131.866667,52.85,"ADOPTED"
599,"Alfred Creek","Creek",-123.983333,50.216667,"ADOPTED"
600,"Alfred Point","Point",-131.783333,52.883333,"ADOPTED"
601,"Mount Alfred","Mount",-124.083333,50.2,"ADOPTED"
602,"Alga Pond","Pond",-120.533333,50.666667,"ADOPTED"
603,"Algard Creek","Creek",-124.838889,50.6,"ADOPTED"
604,"Alger Creek","Creek",-130.083333,56.916667,"ADOPTED"
605,"Mount Alger","Mount",-129.916667,56.95,"ADOPTED"
606,"Algerine Island","Island",-127.933333,52.166667,"ADOPTED"
607,"Algerine Passage","Passage",-124.633333,49.816667,"ADOPTED"
608,"Algiers Creek","Creek",-117.4,49.783333,"ADOPTED"
609,"Alice Arm","Locality",-129.466667,55.483333,"ADOPTED"
610,"Alice Arm","Arm",-129.55,55.45,"ADOPTED"
611,"Alice Creek","Creek",-120.175,52.065278,"ADOPTED"
612,"Alice Creek","Creek",-125.566667,55.633333,"ADOPTED"
613,"Alice Creek","Creek",-128.763889,54.684722,"ADOPTED"
614,"Alice Creek","Creek",-122.083333,53.066667,"ADOPTED"
615,"Alice Island","Island",-130.45,54.1,"ADOPTED"
616,"Alice Lake","Lake",-123.116667,49.783333,"ADOPTED"
617,"Alice Lake","Lake",-127.416667,50.466667,"ADOPTED"
618,"Alice Lake","Lake",-120.166667,52.061111,"ADOPTED"
619,"Alice Lake Park","Provincial Park",-123.116667,49.783333,"ADOPTED"
620,"Alice Mountain","Mountain",-129.583333,55.483333,"RESCINDED"
621,"Alice Peak","Peak",-129.583333,55.483333,"ADOPTED"
622,"Alice Peak","Peak",-128.933333,54.633333,"ADOPTED"
623,"Alice Ridge","Ridge",-123.066667,49.8,"ADOPTED"
624,"Alice Rock","Rock",-129.666667,55.416667,"ADOPTED"
625,"Alice Shea Creek","Creek",-128.966667,58.366667,"ADOPTED"
626,"Alice Siding","Locality",-116.520833,49.122222,"ADOPTED"
627,"Mount Alice","Mount",-124.033333,50.166667,"ADOPTED"
628,"Alicia Creek","Creek",-117.2,50.95,"ADOPTED"
629,"Alidade Creek","Creek",-124.316667,51.2,"ADOPTED"
630,"Alidade Glacier","Glacier",-124.333333,51.166667,"ADOPTED"
631,"Aline Hill","Hill",-119.033333,50.966667,"ADOPTED"
632,"Aline Lake","Lake",-125.516667,59.366667,"ADOPTED"
633,"Alison Sound","Sound",-127,51.25,"ADOPTED"
634,"Alix Creek","Creek",-122.466667,52.633333,"ADOPTED"
635,"Alix Lakes","Lakes",-122.416667,52.633333,"ADOPTED"
636,"Alixton Creek","Creek",-122.2,51.783333,"ADOPTED"
637,"Alixton IR 5","Indian Reserve",-122.133333,51.8,"ADOPTED"
638,"Alixton Lake","Lake",-122.116667,51.783333,"ADOPTED"
639,"Alkali Creek","Creek",-120.566667,50.666667,"ADOPTED"
640,"Alkali Creek","Creek",-122.366667,51.716667,"ADOPTED"
641,"Alkali Lake","Lake",-131.266667,57.9,"ADOPTED"
642,"Alkali Lake","Community",-122.233333,51.783333,"ADOPTED"
643,"Alkali Lake","Lake",-122.283333,51.783333,"ADOPTED"
644,"Alkali Lake","Lake",-119.416667,49.95,"RESCINDED"
645,"Alkali Lake IR 1","Indian Reserve",-122.233333,51.783333,"ADOPTED"
646,"Alkali Lake IR 4A","Indian Reserve",-122.116667,51.816667,"ADOPTED"
647,"Alkali Lakes","Lakes",-121.55,51.033333,"ADOPTED"
648,"Alkali Rapids","Rapids",-122.35,51.716667,"ADOPTED"
649,"Alkaline Lake","Lake",-115.5,49.5,"ADOPTED"
650,"Alkhili IR 2","Indian Reserve",-122.116667,51.816667,"ADOPTED"
651,"Alki Creek","Creek",-116.216667,49.616667,"ADOPTED"
652,"Alki Lake","Lake",-119.416667,49.95,"RESCINDED"
653,"Alkie Creek","Creek",-137.216667,59.7,"ADOPTED"
654,"All Alone Stone","Island",-131.4,52.483333,"ADOPTED"
655,"All Bay","Bay",-123.416667,48.666667,"ADOPTED"
656,"All Hallows Creek","Creek",-121.433333,49.55,"ADOPTED"
657,"Allaire Creek","Creek",-124.333333,51.066667,"ADOPTED"
658,"Allan B Lake","Lake",-129.983333,58.416667,"ADOPTED"
659,"Allan Bank","Bank",-127.85,50.5,"ADOPTED"
660,"Allan Creek","Creek",-120,49.883333,"ADOPTED"
661,"Allan Creek","Creek",-122.916667,49.333333,"ADOPTED"
662,"Allan Creek","Creek",-119.116667,52.516667,"ADOPTED"
663,"Allan Creek","Creek",-124.15,48.583333,"ADOPTED"
664,"Allan Lake","Lake",-130,58.433333,"ADOPTED"
665,"Allan Lake","Lake",-129.55,59.266667,"ADOPTED"
666,"Allan Lake","Lake",-122.216667,49.25,"ADOPTED"
667,"Allan Lake","Lake",-120.35,51.233333,"ADOPTED"
668,"Allan Peak","Peak",-116.483333,51.266667,"ADOPTED"
669,"Allan Point","Point",-132.133333,53.85,"ADOPTED"
670,"Allan Rocks","Rocks",-127.616667,51.033333,"ADOPTED"
671,"Mount Allan","Mount",-116.483333,51.266667,"RESCINDED"
672,"Allandale","Landing",-117.85,49.333333,"RESCINDED"
673,"Allandale Creek","Creek",-117.85,49.333333,"ADOPTED"
674,"Allard Bay","Bay",-127.316667,51.45,"ADOPTED"
675,"Allard Channel","Channel",-129.616667,59.083333,"ADOPTED"
676,"Allard Creek","Creek",-127.333333,51.466667,"ADOPTED"
677,"Allard Lake","Lake",-127.333333,51.483333,"ADOPTED"
678,"Mount Allard","Mount",-128.9,54.766667,"ADOPTED"
679,"Mount Allard","Mount",-121.4,49.55,"ADOPTED"
680,"Allardice Creek","Creek",-119.35,50.55,"ADOPTED"
681,"Allardyce Creek","Creek",-126.816667,50.883333,"ADOPTED"
682,"Allardyce Lake","Lake",-126.783333,50.866667,"ADOPTED"
683,"Allatt Point","Point",-129.15,53.1,"ADOPTED"
684,"Allcock Creek","Creek",-122.2,53.416667,"ADOPTED"
685,"Allcroft Point","Point",-130.066667,53.6,"ADOPTED"
686,"Alldridge Point","Point",-123.633333,48.316667,"ADOPTED"
687,"Allen Creek","Creek",-117.433333,49.85,"ADOPTED"
688,"Allen Creek","Creek",-121.966667,56.5,"ADOPTED"
689,"Allen Creek","Creek",-125.933333,54.366667,"ADOPTED"
690,"Allen Creek","Creek",-115.933333,50.133333,"ADOPTED"
691,"Allen Creek","Creek",-121.5,50.983333,"ADOPTED"
692,"Allen Grove","Settlement",-119.75,49.433333,"RESCINDED"
693,"Allen Lake","Lake",-125.033333,49.6,"ADOPTED"
694,"Allen Point","Point",-128.402778,53.441667,"ADOPTED"
695,"Allen Point","Point",-125.133333,48.983333,"ADOPTED"
696,"Allen Rocks","Rocks",-129.45,52.55,"ADOPTED"
697,"Mount Allen","Mount",-116.216667,51.283333,"ADOPTED"
698,"Allenby","Locality",-120.516667,49.416667,"ADOPTED"
699,"Allenby Creek","Creek",-122.533333,50.1,"ADOPTED"
700,"Allenby Lake","Lake",-120.533333,49.383333,"ADOPTED"
701,"Allenby Mountain","Mountain",-120.516667,49.325,"RESCINDED"
702,"Allendale Lake","Lake",-119.333333,49.383333,"ADOPTED"
703,"Allens Coulee","Coulee",-120.75,56.166667,"ADOPTED"
704,"Allerton Passage","Passage",-130.45,53.5,"ADOPTED"
705,"Alleviation Rock","Rock",-127.616667,50.916667,"ADOPTED"
706,"Alley Rock","Rock",-125.433333,48.9,"ADOPTED"
707,"Alleyne Island","Island",-128.333333,52.083333,"ADOPTED"
708,"Alleyne Lake","Lake",-120.566667,49.916667,"ADOPTED"
709,"Allie Lake","Lake",-120.85,51.15,"ADOPTED"
710,"Allies Island","Island",-124.8,50.2,"ADOPTED"
711,"Alliford Bay","Landing",-131.983333,53.2,"ADOPTED"
712,"Alliford Bay","Bay",-131.991667,53.204167,"ADOPTED"
713,"Alliford Creek","Creek",-131.983333,53.2,"ADOPTED"
714,"Alliford Point","Point",-131.983333,53.216667,"RESCINDED"
715,"Alligator Creek","Creek",-123.983333,48.483333,"ADOPTED"
716,"Alligator Point","Point",-125.4,54.016667,"ADOPTED"
717,"Alligator Point","Point",-122.283333,49.35,"ADOPTED"
718,"Allin Bay","Bay",-126.183333,54.016667,"ADOPTED"
719,"Allin Creek","Creek",-125.936111,54.047222,"ADOPTED"
720,"Allin Creek","Creek",-116.066667,49.2,"ADOPTED"
721,"Allison","Community",-120.45,49.466667,"RESCINDED"
722,"Allison Cone","Cone",-127.516667,51.016667,"ADOPTED"
723,"Allison Creek","Creek",-120.466667,49.466667,"ADOPTED"
724,"Allison Harbour","Harbour",-127.5,51.05,"ADOPTED"
725,"Allison Harbour","Former Post Office",-127.516667,51.05,"RESCINDED"
726,"Allison Lake","Lake",-120.6,49.683333,"ADOPTED"
727,"Allison Lake","Locality",-120.601389,49.688889,"ADOPTED"
728,"Allison Lake Park","Provincial Park",-120.6,49.683333,"ADOPTED"
729,"Allison Pass","Pass",-120.866667,49.116667,"ADOPTED"
730,"Allison Peak","Peak",-114.65,49.75,"ADOPTED"
731,"Allison Reefs","Reefs",-127.516667,51.033333,"ADOPTED"
732,"Allman Lagoon","Lagoon",-126.544444,49.7125,"ADOPTED"
733,"Allshouse Peak","Peak",-117.716667,50.183333,"ADOPTED"
734,"Alma Creek","Creek",-127.763889,56.673611,"ADOPTED"
735,"Alma Peak","Peak",-127.5,56.766667,"ADOPTED"
736,"Alma Russell Islands","Islands",-125.2,48.95,"ADOPTED"
737,"Alman Island","Island",-129.05,52.516667,"ADOPTED"
738,"Almond Creek","Creek",-118.466667,49.3,"ADOPTED"
739,"Almond Gardens","Community",-118.5,49.016667,"ADOPTED"
740,"Almond Islet","Islet",-125.733333,49.133333,"ADOPTED"
741,"Almond Mountain","Mountain",-118.604167,49.308333,"ADOPTED"
742,"Almondberry Creek","Creek",-118.983333,50.533333,"RESCINDED"
743,"Almondbury Creek","Creek",-118.983333,50.533333,"ADOPTED"
744,"Alnus Creek","Creek",-117.883333,52.366667,"ADOPTED"
745,"Alnus Glaciers","Glaciers",-118.033333,52.433333,"RESCINDED"
746,"Alnus Peak","Peak",-118,52.483333,"ADOPTED"
747,"Alocin Creek","Creek",-119.933333,50.033333,"ADOPTED"
748,"Alone Mountain","Mountain",-125.233333,49.583333,"ADOPTED"
749,"Alouette Lake","Lake",-122.416667,49.333333,"ADOPTED"
750,"Alouette Mountain","Mountain",-122.5,49.333333,"ADOPTED"
751,"Alouette River","River",-122.705556,49.266667,"ADOPTED"
752,"Alpaca Peak","Peak",-121.166667,49.65,"ADOPTED"
753,"Alpen Mountain","Mountain",-122.983333,49.683333,"ADOPTED"
754,"Mount Alpen","Mount",-122.983333,49.683333,"RESCINDED"
755,"Alph Glacier","Glacier",-124.416667,51.166667,"ADOPTED"
756,"Alpha Bay","Bay",-130.266667,53.866667,"ADOPTED"
757,"Alpha Bluff","Bluff",-124.9,50.633333,"ADOPTED"
758,"Mount Alpha Centauri","Mount",-116.533333,50.6,"ADOPTED"
759,"Alpha Creek","Creek",-123.016667,50.083333,"ADOPTED"
760,"Alpha Creek","Creek",-117.483333,50.666667,"ADOPTED"
761,"Alpha Creek","Creek",-130.266667,53.866667,"ADOPTED"
762,"Alpha Islet","Islet",-123.233333,48.433333,"ADOPTED"
763,"Alpha Lake","Lake",-123,50.083333,"ADOPTED"
764,"Alpha Lake","Lake",-124.166667,49.933333,"ADOPTED"
765,"Alpha Lake","Lake",-121.85,52.416667,"ADOPTED"
766,"Alpha Mountain","Mountain",-123.283333,49.8,"ADOPTED"
767,"Alpha Mountain","Mountain",-131.833333,57.15,"ADOPTED"
768,"Alpha Passage","Passage",-125.533333,48.916667,"ADOPTED"
769,"Alpha Peak","Peak",-128.05,54.166667,"ADOPTED"
